transaction_id,customer_id,product_id,product_name,category,unit_price,quantity,implicit_rating,timestamp
TX-00466,CUST-145,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,5.0,2026-01-19 16:02:00
TX-00467,CUST-192,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,4.0,2026-01-11 18:59:00
TX-00468,CUST-184,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-02-02 22:13:00
TX-00469,CUST-169,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,4.0,2026-02-04 15:08:00
TX-00470,CUST-179,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-17 14:15:00
TX-00471,CUST-186,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-03-09 14:40:00
TX-00472,CUST-107,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,2,5.0,2026-01-13 20:21:00
TX-00473,CUST-113,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-03-29 11:00:00
TX-00474,CUST-121,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,4.0,2026-02-22 22:30:00
TX-00475,CUST-197,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-02-06 17:18:00
TX-00476,CUST-108,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-01-12 14:34:00
TX-00477,CUST-193,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,4.0,2026-01-05 12:26:00
TX-00478,CUST-105,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,5.0,2026-02-20 22:11:00
TX-00479,CUST-138,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-01-05 07:19:00
TX-00480,CUST-178,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-01-14 17:18:00
TX-00481,CUST-183,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-11 22:56:00
TX-00482,CUST-165,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-03-01 15:12:00
TX-00483,CUST-143,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-01-21 21:41:00
TX-00484,CUST-192,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-01-24 07:47:00
TX-00485,CUST-138,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-03-14 13:11:00
TX-00486,CUST-182,prod-7,Detox Green Juice,Fresh Juices,5.0,2,5.0,2026-02-21 20:32:00
TX-00487,CUST-112,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-02-21 10:11:00
TX-00488,CUST-162,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-02-11 14:00:00
TX-00489,CUST-150,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-01-31 21:48:00
TX-00490,CUST-143,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-02-08 07:16:00
TX-00491,CUST-147,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-03-30 14:03:00
TX-00492,CUST-116,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-03-01 16:10:00
TX-00493,CUST-188,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-03-06 16:44:00
TX-00494,CUST-182,prod-7,Detox Green Juice,Fresh Juices,5.0,1,3.0,2026-02-07 18:39:00
TX-00495,CUST-129,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-01-18 22:09:00
TX-00496,CUST-196,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-03-19 18:26:00
TX-00497,CUST-171,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-02 13:48:00
TX-00498,CUST-188,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-03-18 09:33:00
TX-00499,CUST-168,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-02-16 09:58:00
TX-00500,CUST-115,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-01-08 13:36:00
TX-00501,CUST-120,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-01-22 17:54:00
TX-00502,CUST-157,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-01-15 13:45:00
TX-00503,CUST-163,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-01-12 21:51:00
TX-00504,CUST-159,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,2,4.0,2026-01-17 20:29:00
TX-00505,CUST-172,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-03-01 16:46:00
TX-00506,CUST-151,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,3,4.0,2026-02-02 07:47:00
TX-00507,CUST-175,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-01-10 08:27:00
TX-00508,CUST-190,prod-7,Detox Green Juice,Fresh Juices,5.0,2,4.0,2026-01-09 08:59:00
TX-00509,CUST-161,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-01-05 16:26:00
TX-00510,CUST-199,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-01-18 20:23:00
TX-00511,CUST-158,prod-7,Detox Green Juice,Fresh Juices,5.0,1,5.0,2026-02-18 19:05:00
TX-00512,CUST-185,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,3,5.0,2026-03-11 11:41:00
TX-00513,CUST-116,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-01-23 19:33:00
TX-00514,CUST-194,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,2,4.0,2026-01-29 07:48:00
TX-00515,CUST-139,prod-3,Electrolyte Spark Hydration,Hydration,3.25,2,5.0,2026-03-01 20:34:00
TX-00516,CUST-130,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-02-01 21:22:00
TX-00517,CUST-136,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-01-25 10:02:00
TX-00518,CUST-154,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-20 07:15:00
TX-00519,CUST-109,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-01-13 08:28:00
TX-00520,CUST-187,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-01-07 14:47:00
TX-00521,CUST-152,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-02-26 14:34:00
TX-00522,CUST-197,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-01-08 11:32:00
TX-00523,CUST-130,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-03-15 17:36:00
TX-00524,CUST-199,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-03-28 17:15:00
TX-00525,CUST-119,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-03-26 14:26:00
TX-00526,CUST-136,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-01-08 12:40:00
TX-00527,CUST-155,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,4.0,2026-03-13 22:03:00
TX-00528,CUST-183,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-03-27 19:50:00
TX-00529,CUST-141,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-03-31 20:26:00
TX-00530,CUST-139,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-02-18 12:48:00
TX-00531,CUST-161,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,3,4.0,2026-01-31 14:19:00
TX-00532,CUST-160,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-01-08 20:26:00
TX-00533,CUST-168,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,4.0,2026-01-18 19:15:00
TX-00534,CUST-127,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,4.0,2026-02-12 09:59:00
TX-00535,CUST-148,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-01-12 13:03:00
TX-00536,CUST-149,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-03-28 08:55:00
TX-00537,CUST-125,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-17 13:30:00
TX-00538,CUST-143,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-02-08 07:13:00
TX-00539,CUST-195,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-01-16 22:58:00
TX-00540,CUST-190,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,4.0,2026-03-19 13:25:00
TX-00541,CUST-171,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-02-11 16:24:00
TX-00542,CUST-169,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,5.0,2026-03-25 18:19:00
TX-00543,CUST-147,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-03-07 22:29:00
TX-00544,CUST-193,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-03-02 17:58:00
TX-00545,CUST-148,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-02-10 20:02:00
TX-00546,CUST-129,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-01-19 07:16:00
TX-00547,CUST-175,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-03-16 20:18:00
TX-00548,CUST-126,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-02-12 14:24:00
TX-00549,CUST-132,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-03-05 17:16:00
TX-00550,CUST-193,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-03-24 22:29:00
TX-00551,CUST-194,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,3,5.0,2026-02-15 12:08:00
TX-00552,CUST-124,prod-6,Organic Protein Crunch Bar,Snacks,3.5,2,4.0,2026-03-11 08:33:00
TX-00553,CUST-110,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-03-27 08:48:00
TX-00554,CUST-153,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-01-18 14:04:00
TX-00555,CUST-120,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-01-02 13:32:00
TX-00556,CUST-148,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-01-08 22:42:00
TX-00557,CUST-103,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-01-01 20:00:00
TX-00558,CUST-168,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,5.0,2026-02-05 16:01:00
TX-00559,CUST-190,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,4.0,2026-03-28 20:51:00
TX-00560,CUST-114,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-01-13 11:15:00
TX-00561,CUST-180,prod-6,Organic Protein Crunch Bar,Snacks,3.5,2,5.0,2026-03-09 15:52:00
TX-00562,CUST-135,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-02-20 09:23:00
TX-00563,CUST-159,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-03-14 14:44:00
TX-00564,CUST-139,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-03-29 09:41:00
TX-00565,CUST-198,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-01-05 09:25:00
TX-00566,CUST-149,prod-7,Detox Green Juice,Fresh Juices,5.0,1,5.0,2026-03-12 22:03:00
TX-00567,CUST-102,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-03-31 12:05:00
TX-00568,CUST-156,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-03-24 17:36:00
TX-00569,CUST-168,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-01-06 14:13:00
TX-00570,CUST-173,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-03-02 15:02:00
TX-00571,CUST-188,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-02-05 08:11:00
TX-00572,CUST-103,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,5.0,2026-01-27 11:48:00
TX-00573,CUST-151,prod-3,Electrolyte Spark Hydration,Hydration,3.25,2,4.0,2026-01-10 16:10:00
TX-00574,CUST-173,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-02-19 17:24:00
TX-00575,CUST-118,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,2,5.0,2026-03-30 09:32:00
TX-00576,CUST-107,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,2,4.0,2026-01-13 20:14:00
TX-00577,CUST-144,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-03-19 19:49:00
TX-00578,CUST-104,prod-7,Detox Green Juice,Fresh Juices,5.0,1,4.0,2026-03-23 15:50:00
TX-00579,CUST-163,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,5.0,2026-01-30 18:35:00
TX-00580,CUST-156,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-01-24 19:05:00
TX-00581,CUST-138,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-02-01 09:05:00
TX-00582,CUST-120,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,4.0,2026-02-18 11:47:00
TX-00583,CUST-141,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-02-16 10:05:00
TX-00584,CUST-140,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-02-26 18:48:00
TX-00585,CUST-114,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-01-17 09:11:00
TX-00586,CUST-158,prod-7,Detox Green Juice,Fresh Juices,5.0,3,4.0,2026-03-13 20:06:00
TX-00587,CUST-112,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-02-15 09:38:00
TX-00588,CUST-142,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-02-19 07:18:00
TX-00589,CUST-150,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-01-11 14:36:00
TX-00590,CUST-122,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-03-29 19:10:00
TX-00591,CUST-135,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-02-08 15:31:00
TX-00592,CUST-109,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,2,5.0,2026-01-22 20:17:00
TX-00593,CUST-139,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,5.0,2026-03-03 09:23:00
TX-00594,CUST-132,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-03-22 22:38:00
TX-00595,CUST-126,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-02-28 10:08:00
TX-00596,CUST-101,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-02-20 17:53:00
TX-00597,CUST-149,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-02-12 21:21:00
TX-00598,CUST-184,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,5.0,2026-03-18 11:19:00
TX-00599,CUST-178,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,3,5.0,2026-03-30 13:30:00
TX-00600,CUST-123,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-02-20 17:18:00
TX-00601,CUST-189,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-03-23 22:36:00
TX-00602,CUST-142,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-02-18 15:52:00
TX-00603,CUST-147,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-01-15 13:37:00
TX-00604,CUST-124,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-03-29 07:46:00
TX-00605,CUST-191,prod-3,Electrolyte Spark Hydration,Hydration,3.25,3,5.0,2026-01-27 21:51:00
TX-00606,CUST-189,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,4.0,2026-01-09 20:43:00
TX-00607,CUST-118,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-03-23 16:15:00
TX-00608,CUST-185,prod-7,Detox Green Juice,Fresh Juices,5.0,1,4.0,2026-01-20 20:50:00
TX-00609,CUST-110,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-02-27 22:37:00
TX-00610,CUST-169,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-03-06 20:34:00
TX-00611,CUST-147,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-03-31 09:06:00
TX-00612,CUST-185,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,2,4.0,2026-03-27 18:10:00
TX-00613,CUST-173,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-03-24 19:48:00
TX-00614,CUST-156,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,4.0,2026-01-14 07:06:00
TX-00615,CUST-129,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,4.0,2026-03-07 14:28:00
TX-00616,CUST-151,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-03-01 11:22:00
TX-00617,CUST-162,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-01-14 16:26:00
TX-00618,CUST-115,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-01-19 18:19:00
TX-00619,CUST-159,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-01-27 22:22:00
TX-00620,CUST-113,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-02-26 21:20:00
TX-00621,CUST-139,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-01-06 10:01:00
TX-00622,CUST-183,prod-6,Organic Protein Crunch Bar,Snacks,3.5,2,4.0,2026-01-14 12:59:00
TX-00623,CUST-167,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-01-23 12:21:00
TX-00624,CUST-155,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-03-01 14:51:00
TX-00625,CUST-181,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-01-24 12:40:00
TX-00626,CUST-156,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-02-20 07:47:00
TX-00627,CUST-126,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-02-27 20:24:00
TX-00628,CUST-191,prod-7,Detox Green Juice,Fresh Juices,5.0,1,5.0,2026-01-28 13:17:00
TX-00629,CUST-109,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-03-15 10:51:00
TX-00630,CUST-124,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-02-16 17:12:00
TX-00631,CUST-115,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-02-03 22:33:00
TX-00632,CUST-141,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,4.0,2026-03-18 19:39:00
TX-00633,CUST-176,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-01-15 18:22:00
TX-00634,CUST-180,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-01-23 16:58:00
TX-00635,CUST-176,prod-7,Detox Green Juice,Fresh Juices,5.0,1,3.0,2026-01-11 11:20:00
TX-00636,CUST-131,prod-6,Organic Protein Crunch Bar,Snacks,3.5,2,5.0,2026-02-09 10:11:00
TX-00637,CUST-189,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-01-19 19:26:00
TX-00638,CUST-118,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-03-15 19:27:00
TX-00639,CUST-163,prod-3,Electrolyte Spark Hydration,Hydration,3.25,3,4.0,2026-03-23 12:35:00
TX-00640,CUST-163,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-02-06 11:11:00
TX-00641,CUST-158,prod-7,Detox Green Juice,Fresh Juices,5.0,1,4.0,2026-03-21 08:55:00
TX-00642,CUST-102,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-03-04 11:12:00
TX-00643,CUST-172,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-03-06 22:26:00
TX-00644,CUST-163,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-02-23 21:31:00
TX-00645,CUST-111,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-14 07:50:00
TX-00646,CUST-138,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-01-05 15:14:00
TX-00647,CUST-137,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-01-22 21:36:00
TX-00648,CUST-199,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-03-05 10:36:00
TX-00649,CUST-135,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-11 18:34:00
TX-00650,CUST-198,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-02-26 13:27:00
TX-00651,CUST-195,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,4.0,2026-03-25 14:19:00
TX-00652,CUST-158,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-02-03 18:55:00
TX-00653,CUST-157,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,2,5.0,2026-01-16 14:13:00
TX-00654,CUST-191,prod-7,Detox Green Juice,Fresh Juices,5.0,1,5.0,2026-03-20 20:10:00
TX-00655,CUST-118,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-01-27 13:51:00
TX-00656,CUST-173,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,4.0,2026-02-14 15:38:00
TX-00657,CUST-142,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-02-07 16:36:00
TX-00658,CUST-166,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,4.0,2026-03-28 10:08:00
TX-00659,CUST-108,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-02-05 11:44:00
TX-00660,CUST-132,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-01-19 17:53:00
TX-00661,CUST-198,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-03-28 19:31:00
TX-00662,CUST-174,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-03-22 15:40:00
TX-00663,CUST-149,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-02-27 09:40:00
TX-00664,CUST-152,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-03-07 15:44:00
TX-00665,CUST-159,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-03-04 17:37:00
TX-00666,CUST-200,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-01-12 21:40:00
TX-00667,CUST-190,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,3,5.0,2026-02-15 09:50:00
TX-00668,CUST-128,prod-7,Detox Green Juice,Fresh Juices,5.0,1,4.0,2026-02-24 13:31:00
TX-00669,CUST-142,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-02-06 17:35:00
TX-00670,CUST-117,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-03-14 22:50:00
TX-00671,CUST-188,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-01-07 08:06:00
TX-00672,CUST-159,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-01-03 10:59:00
TX-00673,CUST-157,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-02-28 07:27:00
TX-00674,CUST-189,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,4.0,2026-01-17 16:10:00
TX-00675,CUST-112,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-03-25 18:16:00
TX-00676,CUST-148,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-03-27 12:03:00
TX-00677,CUST-181,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-02-09 14:27:00
TX-00678,CUST-112,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,5.0,2026-01-13 07:13:00
TX-00679,CUST-110,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-01-17 14:33:00
TX-00680,CUST-157,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,4.0,2026-01-02 07:44:00
TX-00681,CUST-116,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-02-24 11:30:00
TX-00682,CUST-130,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-02-19 09:46:00
TX-00683,CUST-114,prod-7,Detox Green Juice,Fresh Juices,5.0,1,4.0,2026-02-10 18:56:00
TX-00684,CUST-118,prod-7,Detox Green Juice,Fresh Juices,5.0,2,4.0,2026-02-18 11:41:00
TX-00685,CUST-109,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-03-09 07:39:00
TX-00686,CUST-122,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-02-26 18:46:00
TX-00687,CUST-181,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-01-20 20:39:00
TX-00688,CUST-157,prod-3,Electrolyte Spark Hydration,Hydration,3.25,2,4.0,2026-01-28 09:57:00
TX-00689,CUST-118,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-01-16 19:22:00
TX-00690,CUST-141,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-01-18 14:17:00
TX-00691,CUST-111,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-02-01 16:49:00
TX-00692,CUST-104,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-03-26 16:13:00
TX-00693,CUST-178,prod-7,Detox Green Juice,Fresh Juices,5.0,1,4.0,2026-03-07 13:47:00
TX-00694,CUST-138,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-03-24 08:50:00
TX-00695,CUST-164,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,4.0,2026-02-19 10:15:00
TX-00696,CUST-182,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-03-18 09:33:00
TX-00697,CUST-147,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-02-10 11:24:00
TX-00698,CUST-154,prod-3,Electrolyte Spark Hydration,Hydration,3.25,2,5.0,2026-02-16 12:48:00
